PMCID,PMID,Title,Year,Journal,DOI,Authors,Associated Keywords,Citations,Keywords Count,Score,TF,Word Count,Abstract
4114065,24965943,Drosophila neuroblasts as a new model for the study of stem cell self-renewal and tumour formation,2014,Bioscience Reports,10.1042/BSR20140008,"['Li, Song', 'Wang, Hongyan', 'Groth, Casper']","['asymmetric division', 'differentiation', 'neural stem cell', 'neuroblast', 'notch', 'self-renewal', 'tumour formation', 'acd, asymmetric cell division', 'akt, protein kinase b', 'ana2, anastral spindle 2, apc/c, apc/cyclosome', 'asl, asterless, aur-a, aurora-a', 'baz, bazooka', 'bhlh-o, basic helix-loop-helix-orange', 'brat, brain tumour', 'csl, cbf1 (ccaat-binding factor 1)/suppressor of hairless/lag-1', 'ctf, c-terminal fragment', 'ctp, cut up', 'dlg, discs large', 'dm, dorsomedial', 'dmyc, drosophila myc', 'dpn, deadpan', 'egfr, epidermal growth factor receptor', 'eif4e, eukaryotic translation initiation factor 4e', 'flfl, falafel', 'gmc, ganglion mother cell', 'goloco, gαi/o-loco interaction', 'gsc, glioma stem cell', 'inp, intermediate neural progenitor', 'insc, inscuteable', 'klu, klumpfuss', 'l(3)mbt, lethal (3) malignant tumour', 'lola, longitudinals lacking', 'mira, miranda', 'mtoc, microtubule-organizing centre', 'mtorc2, mammalian target of rapamycin complex 2', 'mud, mushroom body defect', 'ng2, neuron-glial antigen 2', 'nicd, notch intracellular domain', 'numa, nuclear mitotic apparatus', 'opg, oligodendrocyte progenitor', 'par6, partitioning-defective 6', 'pcm, pericentriolar material', 'pins, partner of inscuteable', 'pkc, protein kinase c', 'pntp1, pointed p1', 'pon, partner of numb', 'pp2a, protein phosphatase 2a', 'pp4, protein phosphatase 4', 'pros, prospero', 'lgl, lethal (2) giant larvae', 'sas-4, spindle assembly abnormal 4', 'scd, symmetric cell division', 'slimb, supernumerary limbs', 'tpr, tetratricopeptide', 'zif, zinc-finger']",10,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"Drosophila larval brain stem cells (neuroblasts) have emerged as an important model for the study of stem cell asymmetric division and the mechanisms underlying the transformation of neural stem cells into tumour-forming cancer stem cells. Each Drosophila neuroblast divides asymmetrically to produce a larger daughter cell that retains neuroblast identity, and a smaller daughter cell that is committed to undergo differentiation. Neuroblast self-renewal and differentiation are tightly controlled by a set of intrinsic factors that regulate ACD (asymmetric cell division). Any disruption of these two processes may deleteriously affect the delicate balance between neuroblast self-renewal and progenitor cell fate specification and differentiation, causing neuroblast overgrowth and ultimately lead to tumour formation in the fly. In this review, we discuss the mechanisms underlying Drosophila neural stem cell self-renewal and differentiation. Furthermore, we highlight emerging evidence in support of the notion that defects in ACD in mammalian systems, which may play significant roles in the series of pathogenic events leading to the development of brain cancers."
6610574,31265794,Poster Viewing Sessions PB01-B01 to PB03-V09,2019,Journal of Cerebral Blood Flow & Metabolism,10.1177/0271678X19851020,[],[],2,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,NA
8756380,34349261,Connectomes across development reveal principles of brain maturation,2021,Nature,10.1038/s41586-021-03778-8,"['Witvliet, Daniel', 'Mulcahy, Ben', 'Mitchell, James K.', 'Meirovitch, Yaron', 'Berger, Daniel R.', 'Wu, Yuelong', 'Liu, Yufang', 'Koh, Wan Xian', 'Parvathala, Rajeev', 'Holmyard, Douglas', 'Schalek, Richard L.', 'Shavit, Nir', 'Chisholm, Andrew D.', 'Lichtman, Jeff W.', 'Samuel, Aravinthan D.T.', 'Zhen, Mei']",[],221,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"From birth to adulthood, an animal’s nervous system changes as its body grows and its behaviours mature [1–8]. The form and extent of circuit remodelling across the connectome is unknown [3, 9–15]. We used serial-section electron microscopy to reconstruct the full brain of eight isogenic C. elegans individuals across postnatal stages to learn how it changes with age. The overall geometry of the brain is preserved from birth to adulthood. Upon this constant scaffold, substantial changes in chemical synaptic connectivity emerge. Comparing connectomes among individuals reveals substantial connectivity differences that make each brain partly unique. Comparing connectomes across maturation reveals consistent wiring changes between different neurons. These changes alter the strength of existing connections and create new connections. Collective changes in the network alter information processing. Over development, the central decision-making circuitry is maintained whereas sensory and motor pathways substantially remodel. With age, the brain progressively becomes more feedforward and discernibly modular. Developmental connectomics reveals principles that underlie brain maturation."
2723065,19641012,"The C. elegans Tailless/TLX transcription factor nhr-67'], b' con': [b'ols neuronal identity and left/right asymmetric fate'], b' div': [b'sification",2009,"Development (Cambridge, England)",10.1242/dev.040204,"['Sarin, Sumeet', 'Antonio, Celia', 'Tursun, Baris', 'Hobert, Oliver']","['c. elegans', 'left/right asymmetry', 'neuronal development', 'transcriptional regulation']",28,"{'lsy-6': 1, 'che-1': 1}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"An understanding of the molecular mechanisms of cell fate determination in'], b' the': [b'ervous system requires the elucidation of transcriptional regulatory', b'xpression of a sensory neuron-type-specific selector gene,', b'wo ASE neurons ASEL and ASER across the L/R axis by promoting ASER and'], b' pro': [b'ams that ultimately control neuron-type-specific gene expression', b'les. We show here that the C. elegans Tailless/TLX-type, orphan'], b' nuc': [b'ar receptor NHR-67 acts at several distinct steps to determine the'], b' ide': [b'ity and subsequent left/right (L/R) asymmetric subtype diversification of'], b' a c': [b'ss of gustatory neurons, the ASE neurons. nhr-67 controls'], b' sev': [b'al broad aspects of sensory neuron development and, in addition, triggers'], b' che-1, which encodes a zinc-finger transcription factor. Subsequent', b'ic>lsy-6. Besides controlling bilateral and asymmetric aspects of ASE'], b' to': [b's induction of overall ASE fate, nhr-67 diversifies the fate of'], b' inh': [b'iting ASEL fate. This function is achieved through direct expression'], b' act': [b'ation by nhr-67 of the Nkx6-type homeobox gene cog-1,'], b' an': [b'ducer of ASER fate, that is inhibited in ASEL through the miRNA'], b' dev': [b'opment, nhr-67 is also required for many other neurons of'], b' ill': [b'trating the broad and diverse use of this type of transcription factor in'], b' neu': [b""nal development."
10049701,36982498,F1·Fo ATP Synthase/ATPase: Contemporary View on Unidirectional Catalysis,2023,International Journal of Molecular Sciences,10.3390/ijms24065417,"['Zharova, Tatyana V.', 'Grivennikova, Vera G.', 'Borisov, Vitaliy B.', 'Barrera, Nelson Patricio']","['membrane protein', 'biophysics', 'molecular bioenergetics', 'inhibition', 'fo∙f1-atp synthase/atpase', 'reversibility of enzyme catalysis']",15,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"F1·Fo-ATP synthases/ATPases (F1·Fo) are molecular machines that couple either ATP synthesis from ADP and phosphate or ATP hydrolysis to the consumption or production of a transmembrane electrochemical gradient of protons. Currently, in view of the spread of drug-resistant disease-causing strains, there is an increasing interest in F1·Fo as new targets for antimicrobial drugs, in particular, anti-tuberculosis drugs, and inhibitors of these membrane proteins are being considered in this capacity. However, the specific drug search is hampered by the complex mechanism of regulation of F1·Fo in bacteria, in particular, in mycobacteria: the enzyme efficiently synthesizes ATP, but is not capable of ATP hydrolysis. In this review, we consider the current state of the problem of “unidirectional” F1·Fo catalysis found in a wide range of bacterial F1·Fo and enzymes from other organisms, the understanding of which will be useful for developing a strategy for the search for new drugs that selectively disrupt the energy production of bacterial cells."
2867316,20431118,The Groucho ortholog UNC-37 interacts with the short Groucho-like protein LSY-22 to control developmental decisions in C. elegans,2010,"Development (Cambridge, England)",10.1242/dev.046219,"['Flowers, Eileen B.', 'Poole, Richard J.', 'Tursun, Baris', 'Bashllari, Enkelejda', ""Pe\\'er, Itsik"", 'Hobert, Oliver']","['c. elegans', 'left/right asymmetry', 'neuronal development', 'transcriptional control']",22,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"Transcriptional co-repressors of the Groucho/TLE family are important regulators of development in many species. A subset of Groucho/TLE family members that lack the C-terminal WD40 domains have been proposed to act as dominant-negative regulators of Groucho/TLE proteins, yet such a role has not been conclusively proven. Through a mutant screen for genes controlling a left/right asymmetric cell fate decision in the nervous system of the nematode C. elegans, we have retrieved loss-of-function alleles in two distinct loci that display identical phenotypes in neuronal fate specification and in other developmental contexts. Using the novel technology of whole-genome sequencing, we find that these loci encode the C. elegans ortholog of Groucho, UNC-37, and, surprisingly, a short Groucho-like protein, LSY-22, that is similar to truncated Groucho proteins in other species. Besides their phenotypic similarities, unc-37 and lsy-22 show genetic interactions and UNC-37 and LSY-22 proteins also physically bind to each other in vivo. Our findings suggest that rather than acting as negative regulators of Groucho, small Groucho-like proteins may promote Groucho function. We propose that Groucho-mediated gene regulatory events involve heteromeric complexes of distinct Groucho-like proteins."
6673363,17978024,Noncoding RNAs in the Brain,2007,The Journal of Neuroscience,10.1523/JNEUROSCI.3624-07.2007,"['Satterlee, John S.', 'Barbee, Scott', 'Jin, Peng', 'Krichevsky, Anna', 'Salama, Sofie', 'Schratt, Gerhard', 'Wu, Da-Yu']","['brain development', 'creb', 'dendritic spine', 'development', 'differentiation', 'epigenetic', 'human forebrain development', 'learning and memory', 'neurogenesis', 'purkinje neurons', 'rna', 'synaptic plasticity']",22,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"Cells transcribe thousands of RNAs that do not appear to encode proteins. The neuronal functions of these noncoding RNAs (ncRNAs) are for the most part not known, but specific ncRNAs have been shown to regulate dendritic spine development, neuronal fate specification and differentiation, and synaptic protein synthesis. ncRNAs have been implicated in a number of neuronal diseases including Tourette\'s syndrome and Fragile X syndrome. Future studies will likely identify additional neuronal functions for ncRNAs as well as roles for these molecules in other neuropsychiatric and neurodevelopmental disorders."
540280,15632092,Computational prediction of miRNAs in Arabidopsis thaliana,2005,Genome Research,10.1101/gr.2908205,"['Adai, Alex', 'Johnson, Cameron', 'Mlotshwa, Sizolwenkosi', 'Archer-Evans, Sarah', 'Manocha, Varun', 'Vance, Vicki', 'Sundaresan, Venkatesan']",[],134,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"MicroRNAs (miRNAs) are post-transcriptional regulators of gene expression in animals and plants. Comparative genomic computational methods have been developed to predict new miRNAs in worms, flies, and humans. Here, we present a novel single genome approach for the detection of miRNAs in Arabidopsis thaliana. This was initiated by producing a candidate miRNA-target data set using an algorithm called findMiRNA, which predicts potential miRNAs within candidate precursor sequences that have corresponding target sites within transcripts. From this data set, we used a characteristic divergence pattern of miRNA precursor families to select 13 potential new miRNAs for experimental verification, and found that corresponding small RNAs could be detected for at least eight of the candidate miRNAs. Expression of some of these miRNAs appears to be under developmental control. Our results are consistent with the idea that targets of miRNAs encompass a wide range of transcripts, including those for F-box factors, ubiquitin conjugases, Leucine-rich repeat proteins, and metabolic enzymes, and that regulation by miRNAs might be widespread in the genome. The entire set of annotated transcripts in the Arabidopsis genome has been run through findMiRNA to yield a data set that will enable identification of potential miRNAs directed against any target gene."
4840083,27041501,Receptor-type guanylyl cyclases confer thermosensory responses in C. elegans,2016,Neuron,10.1016/j.neuron.2016.03.002,"['Takeishi, Asuka', 'Yu, Yanxun V.', 'Hapiak, Vera M.', 'Bell, Harold W.', 'O’Leary, Timothy', 'Sengupta, Piali']",[],51,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"Thermosensation is critical for optimal regulation of physiology and behavior. C. elegans acclimates to its cultivation temperature (Tc), and exhibits thermosensitive behaviors at temperatures relative to Tc. These behaviors are mediated primarily by the AFD sensory neurons which are extraordinarily thermosensitive, and respond to thermal fluctuations at temperatures above a Tc-determined threshold. Although cGMP signaling is necessary for thermotransduction, the thermosensors in AFD are unknown. Here we show that AFD-specific receptor guanylyl cyclases (rGCs) are instructive for thermosensation. In addition to being necessary for thermotransduction, ectopic expression of these rGCs confers highly temperature-dependent responses onto diverse cell types. We find that the temperature response threshold is determined by the rGC and cellular context, and that multiple domains contribute to their thermosensory properties. Identification of thermosensory rGCs in C. elegans provides insight into mechanisms of thermosensation and thermal acclimation, and suggests that rGCs may represent a new family of molecular thermosensors."
9631000,36338152,"'], b'Left': [b'ight asymmetry in oxidative stress sensing neurons in'], b'C. elegans', b'c toggle=""yes"">C. elegans', b'c toggle=""yes"">flp-15', b'c toggle=""yes"">flp-15p', b'c toggle=""yes"">flp-15p', b'c toggle=""yes"">C. elegans', b'c toggle=""yes"">C. elegans', b'c toggle=""yes"">trx-1', b'c toggle=""yes"">unc-119', b'c toggle=""yes"">unc-119(ed3)', b'c toggle=""yes"">prdx-2', b'c toggle=""yes"">gch01', b'c toggle=""yes"">unc-119', b'c toggle=""yes"">trx-1', b'c toggle=""yes"">gch09', b'c toggle=""yes"">unc-119', b'c toggle=""yes"">unc-119(ed3)', b'c toggle=""yes"">unc-119(ed3)', b'c toggle=""yes"">trx-1', b'c toggle=""yes"">trx-1', b'c toggle=""yes"">C elegans', b'c toggle=""yes"">C. elegans', b'c toggle=""yes"">Pseudomonas'], b'",2022,microPublication Biology,10.17912/micropub.biology.000652,"['Quintin, Sophie', 'Charvin, Gilles', 'Chuang, Chiou-Fen', 'Xiong, Rui']",[],2,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"'], b'Perc': [b'tion of oxidative stress in nematodes involves specific neurons expressing antioxidant enzymes. Here, we carefully characterized GFP knock-in lines for'], b'pero': [b'redoxin PRDX-2 and thioredoxin TRX-1, and uncovered that left and right I2, PHA and ASJ neurons reproducibly express an asymmetric level of each enzyme. We observed that high-expressing neurons are in most cases associated with a particular side, indicating a directional rather than stochastic type of asymmetry. We propose that the biological relevance of this left-right asymmetry is to fine-tune H'], b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b''], b'O': [b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b'', b''], b'or l': [b'ht sensing, which remains to be investigated.', b'ht-sensing I2, ASJ and PHA neurons.'], b'"
